2024-09-16 10:02:53,500 [Worker-ResourceReload-5] WARN treasure2 | TreasureLootTableRegistry.java:169 | unable to locate file in jar -> data/treasure2/loot_tables/chests
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:wood_chest by rarity -> COMMON
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:wither_chest by rarity -> WITHER
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:compressor_chest by rarity -> EPIC
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:cardboard_box by rarity -> COMMON
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:ruby by rarity -> RARE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:white_pearl by rarity -> RARE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:onyx by rarity -> RARE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:ruby by rarity -> RARE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:white_pearl by rarity -> RARE
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:sapphire by rarity -> EPIC
2024-09-22 06:45:23,525 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:black_pearl by rarity -> EPIC
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:sapphire by rarity -> EPIC
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:black_pearl by rarity -> EPIC
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:topaz by rarity -> SCARCE
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:onyx by rarity -> SCARCE
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> magictreasures:jadeite by rarity -> SCARCE
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:gold_coin by rarity -> SCARCE
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:topaz by rarity -> SCARCE
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> minecraft:diamond by rarity -> SCARCE
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> minecraft:emerald by rarity -> SCARCE
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:silver_coin by rarity -> UNCOMMON
2024-09-22 06:45:23,526 [Render thread] INFO treasure2 | TreasureTags.java:192 | registering wishable -> treasure2:copper_coin by rarity -> COMMON
2024-09-22 06:45:52,676 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:45:52,678 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension minecraft:overworld
2024-09-22 06:46:06,387 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,387 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension sgjourney:cavum_tenebrae
2024-09-22 06:46:06,390 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,390 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension sgjourney:abydos
2024-09-22 06:46:06,403 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,403 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension minecraft:the_end
2024-09-22 06:46:06,406 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,406 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:mars_orbit
2024-09-22 06:46:06,408 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,408 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:glacio_orbit
2024-09-22 06:46:06,411 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,411 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension minecraft:the_nether
2024-09-22 06:46:06,413 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,413 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:earth_orbit
2024-09-22 06:46:06,416 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,416 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:venus_orbit
2024-09-22 06:46:06,420 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,420 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:mercury
2024-09-22 06:46:06,422 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,422 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:mercury_orbit
2024-09-22 06:46:06,425 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,425 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension createteleporters:pocket_dimension
2024-09-22 06:46:06,428 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,428 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:glacio
2024-09-22 06:46:06,431 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,431 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:moon_orbit
2024-09-22 06:46:06,434 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,434 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:moon
2024-09-22 06:46:06,436 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,436 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension sgjourney:lantea
2024-09-22 06:46:06,439 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,439 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension deeperdarker:otherside
2024-09-22 06:46:06,465 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,465 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension lostcities:lostcity
2024-09-22 06:46:06,468 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,468 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension sgjourney:chulak
2024-09-22 06:46:06,471 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,471 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:mars
2024-09-22 06:46:06,474 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,474 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ad_astra:venus
2024-09-22 06:46:06,479 [Server thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:46:06,479 [Server thread] INFO treasure2 | WorldEventHandler.java:65 | In world load event for dimension ae2:spatial_storage
2024-09-22 06:46:35,446 [Worker-Main-28] INFO treasure2 | WellGenerator.java:172 | CHEATER! Wishing Well at coords: -57 116 181
2024-09-22 06:47:01,906 [Server thread] WARN treasure2 | DeferredGeneratorBlockEntity.java:119 | unable to locate rarity config for rarity - >COMMON
2024-09-22 06:47:01,916 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.3, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=NORTH, xOffset=0.5, yOffset=0.95, zOffset=0.7, rotation=0.0], lockItem=null]]
2024-09-22 06:47:01,917 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.CauldronChestBlockEntity@7adcaebf @ BlockPos{x=55, y=52, z=151}
2024-09-22 06:47:01,966 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! CAULDRON chest at coords: 55 92 151
2024-09-22 06:47:01,976 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:162 | AbstractTreasureChestBlock | newBlockEntity | lockStates -> [LockState [slot=LockSlot [index=0, face=NORTH, xOffset=0.5, yOffset=0.3, zOffset=0.05, rotation=0.0], lockItem=null], LockState [slot=LockSlot [index=1, face=EAST, xOffset=0.95, yOffset=0.3, zOffset=0.5, rotation=90.0], lockItem=null], LockState [slot=LockSlot [index=2, face=WEST, xOffset=0.05, yOffset=0.3, zOffset=0.5, rotation=-90.0], lockItem=null]]
2024-09-22 06:47:01,976 [Server thread] INFO treasure2 | AbstractTreasureChestBlock.java:163 | AbstractTreasureChestBlock | newBlockEntity | tileEntity -> mod.gottsch.forge.treasure2.core.block.entity.DreadPirateChestBlockEntity@12da0b91 @ BlockPos{x=-147, y=43, z=151}
2024-09-22 06:47:02,025 [Server thread] INFO treasure2 | PitChestFeatureGenerator.java:130 | CHEATER! EPIC chest at coords: -153 83 151
2024-09-22 06:47:04,602 [Render thread] INFO treasure2 | WorldEventHandler.java:55 | In world load event
2024-09-22 06:47:05,084 [Render thread] INFO treasure2 | TreasureTags.java:126 | in tags updated event
2024-09-22 06:47:05,084 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:stone_key by rarity -> COMMON
2024-09-22 06:47:05,084 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:leaf_key by rarity -> UNCOMMON
2024-09-22 06:47:05,084 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:gold_key by rarity -> SCARCE
2024-09-22 06:47:05,084 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:diamond_key by rarity -> RARE
2024-09-22 06:47:05,084 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:thiefs_lock_pick by rarity -> UNCOMMON
2024-09-22 06:47:05,084 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ember_key by rarity -> SCARCE
2024-09-22 06:47:05,084 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wood_key by rarity -> COMMON
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:metallurgists_key by rarity -> RARE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:skeleton_key by rarity -> RARE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:jewelled_key by rarity -> EPIC
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:ruby_key by rarity -> EPIC
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:onyx_key by rarity -> SCARCE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:emerald_key by rarity -> RARE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:lightning_key by rarity -> SCARCE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:topaz_key by rarity -> SCARCE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:sapphire_key by rarity -> EPIC
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:pilferers_lock_pick by rarity -> COMMON
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:iron_key by rarity -> UNCOMMON
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:wither_key by rarity -> RARE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:spider_key by rarity -> SCARCE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:143 | registering key -> treasure2:one_key by rarity -> MYTHICAL
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:onyx_lock by rarity -> SCARCE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:spider_lock by rarity -> SCARCE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:emerald_lock by rarity -> RARE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:ruby_lock by rarity -> EPIC
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:stone_lock by rarity -> COMMON
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:leaf_lock by rarity -> UNCOMMON
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:sapphire_lock by rarity -> EPIC
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:diamond_lock by rarity -> RARE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:ember_lock by rarity -> SCARCE
2024-09-22 06:47:05,085 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:gold_lock by rarity -> SCARCE
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:wood_lock by rarity -> COMMON
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:iron_lock by rarity -> UNCOMMON
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:158 | registering lock -> treasure2:topaz_lock by rarity -> SCARCE
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:viking_chest by rarity -> UNCOMMON
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:pirate_chest by rarity -> SCARCE
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:safe by rarity -> RARE
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:cauldron_chest by rarity -> CAULDRON
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crate_chest by rarity -> UNCOMMON
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:crate_chest_moldy by rarity -> COMMON
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:dread_pirate_chest by rarity -> EPIC
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:spider_chest by rarity -> RARE
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:ironbound_chest by rarity -> UNCOMMON
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:skull_chest by rarity -> SKULL
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:milk_crate by rarity -> COMMON
2024-09-22 06:47:05,086 [Render thread] INFO treasure2 | TreasureTags.java:175 | registering chest -> treasure2:gold_skull_chest by rarity -> GOLD_SKULL
